TOTAL_RESULT: PASS
DATE: 2023-10-31 19:50:35
ICT_TEST_TIME: 45121ms
EOL_TEST_TIME: 0ms
TOTAL_TEST_TIME: 45121ms

Result,Board,Total,Type,Part,Remark,ActVal,StdVal,HL,LL,TestVal,DEV,RunTime,Note
PASS,1,211,ResistorTest,R712,"R712 1.3k",1.3KΩ,1.3KΩ,3%,3%,1.3048,0.3711,0
PASS,1,212,ResistorTest,R712,"R712 1.3k",1.3KΩ,1.3KΩ,3%,3%,1.3047,0.3587,0
PASS,1,213,ResistorTest,R800,"R800 82",82Ω,82Ω,3%,3%,82.4911,0.5989,0
PASS,1,214,ResistorTest,R801,"R801 82",82Ω,82Ω,3%,3%,82.3977,0.485,0
PASS,1,215,ResistorTest,R802,"R802 10k",10KΩ,10KΩ,3%,3%,9.9911,-0.0894,0
PASS,1,216,ResistorTest,R803,"R803 10k",10KΩ,10KΩ,3%,3%,9.9969,-0.0313,0
PASS,1,217,ResistorTest,R804,"R804 82",82Ω,82Ω,3%,3%,81.7855,-0.2616,0
PASS,1,218,ResistorTest,R805,"R805 82",82Ω,82Ω,3%,3%,82.499,0.6085,0
PASS,1,219,ResistorTest,R806,"R806 1k",1KΩ,1KΩ,3%,3%,1.0036,0.3634,0
PASS,1,220,ResistorTest,R807,"R807 82",82Ω,82Ω,3%,3%,82.1236,0.1507,0
PASS,1,221,ResistorTest,R808,"R808 82",82Ω,82Ω,3%,3%,82.2536,0.3093,0
PASS,1,222,ResistorTest,R809,"R809 1k",1KΩ,1KΩ,3%,3%,0.9988,-0.115,0
PASS,1,223,ResistorTest,R810,"R810 1k",1KΩ,1KΩ,3%,3%,1.0001,0.007,0
PASS,1,224,ResistorTest,R812,"R812 1k",1KΩ,1KΩ,3%,3%,0.992,-0.7978,0
PASS,1,225,ResistorTest,R813,"R813 1k",1KΩ,1KΩ,3%,3%,0.9974,-0.2554,0
PASS,1,226,ResistorTest,R814,"R814 10k",10KΩ,10KΩ,3%,3%,10.0596,0.5959,0
PASS,1,227,ResistorTest,R815,"R815 10k",10KΩ,10KΩ,3%,3%,9.8255,-1.7447,0
PASS,1,228,ResistorTest,R816,"R816 1k",1KΩ,1KΩ,3%,3%,0.9998,-0.0232,0
PASS,1,229,ResistorTest,R818,"R818 82",82Ω,82Ω,3%,3%,81.9703,-0.0362,0
PASS,1,230,ResistorTest,R819,"R819 82",82Ω,82Ω,3%,3%,82.0675,0.0823,0
PASS,1,231,ResistorTest,R820,"R820 10k",10KΩ,10KΩ,3%,3%,9.961,-0.39,0
PASS,1,232,ResistorTest,R821,"R821 10k",10KΩ,10KΩ,3%,3%,9.9896,-0.1044,0
PASS,1,233,ResistorTest,R822,"R822 10k",10KΩ,10KΩ,3%,3%,9.8521,-1.4791,0
PASS,1,234,ResistorTest,R823,"R823 10k",10KΩ,10KΩ,3%,3%,9.971,-0.2901,0
PASS,1,235,ResistorTest,R824,"R824 82",82Ω,82Ω,5%,5%,82.1388,0.1693,0
PASS,1,236,ResistorTest,R825,"R825 82",82Ω,82Ω,3%,3%,82.2308,0.2815,0
PASS,1,237,ResistorTest,R826,"R826 82",82Ω,82Ω,3%,3%,82.0326,0.0397,0
PASS,1,238,ResistorTest,R827,"R827 82",82Ω,82Ω,3%,3%,82.0888,0.1083,0
PASS,1,239,Script,,"Display Testing Capacitors",,,,,0,,0
PASS,1,240,CapacitorTest,C239,"C239 22n",22nF,22nF,15%,15%,20.8024,-5.4436,0
PASS,1,241,CapacitorTest,C104,"C104 47pF",173pF,173pF,20%,20%,188.2656,8.8241,0
PASS,1,242,CapacitorTest,C105,"C105 47pF",170pF,170pF,20%,20%,144.771,-14.8406,0
PASS,1,243,CapacitorTest,BUSCAP,"BUSCAP VN C106 // C253 // C255 // C403 // C701 ...",6.4μF,6.4μF,10%,10%,6.3599,-0.6267,0
PASS,1,244,CapacitorTest,C201,"C201 // C205 2.67u",2.67μF,2.67μF,10%,10%,2.551,-4.4581,0
